total extension (nm),DNA extension (nm),average force (pN),sd force (pN),average bp unzipped,sd bp unzipped
1263,1130.85,9.78686,0.0872003,510.722,3.54828
1264,1131.53,9.81106,0.0881851,510.782,3.59547
1265,1132.2,9.83522,0.0892153,510.843,3.64484
1266,1132.87,9.85935,0.0902944,510.906,3.69658
1267,1133.55,9.88344,0.0914261,510.971,3.7509
1268,1134.22,9.90748,0.0926149,511.036,3.80803
1269,1134.9,9.93149,0.093866,511.104,3.86823
1270,1135.58,9.95545,0.0951853,511.173,3.93183
1271,1136.25,9.97937,0.0965794,511.244,3.99917
1272,1136.93,10.0032,0.098056,511.317,4.07065
1273,1137.61,10.027,0.0996238,511.392,4.1467
1274,1138.29,10.0508,0.101293,511.47,4.22784
1275,1138.97,10.0745,0.103074,511.55,4.31462
1276,1139.65,10.0981,0.104981,511.633,4.40766
1277,1140.33,10.1216,0.107027,511.72,4.50768
1278,1141.02,10.1451,0.109229,511.809,4.61544
1279,1141.7,10.1684,0.111605,511.903,4.7318
1280,1142.39,10.1917,0.114175,512,4.8577
1281,1142.93,10.2252,0.119087,512.179,5.10913
1282,1143.49,10.2584,0.124829,512.376,5.40134
1283,1144.04,10.291,0.131573,512.595,5.74205
1284,1144.61,10.3231,0.139515,512.841,6.13996
1285,1145.19,10.3543,0.148875,513.122,6.6046
1286,1145.78,10.3847,0.159896,513.446,7.14625
1287,1146.39,10.4138,0.172832,513.824,7.77557
1288,1147.01,10.4414,0.187943,514.27,8.50316
1289,1147.67,10.4672,0.205477,514.802,9.33891
1290,1148.35,10.4905,0.225648,515.442,10.291
1291,1149.08,10.5109,0.248604,516.216,11.3643
1292,1149.85,10.5276,0.274383,517.157,12.559
1293,1150.69,10.5398,0.302862,518.3,13.8675
1294,1151.59,10.5465,0.333685,519.686,15.2718
1295,1152.59,10.5469,0.366195,521.354,16.7403
1296,1153.68,10.5401,0.399375,523.34,18.2255
1297,1154.88,10.5255,0.431827,525.668,19.6632
1298,1156.18,10.5029,0.461817,528.343,20.9749
1299,1157.59,10.4727,0.48743,531.341,22.0752
1300,1159.09,10.436,0.506813,534.608,22.8827
1301,1160.64,10.3948,0.5185,538.057,23.3349
1302,1162.23,10.3513,0.521706,541.579,23.4008
1303,1163.82,10.308,0.516509,545.061,23.0886
1304,1165.36,10.2675,0.503839,548.396,22.4442
1305,1166.85,10.2314,0.485298,551.504,21.5427
1306,1168.26,10.2011,0.462861,554.335,20.4746
1307,1169.59,10.1769,0.438581,556.873,19.3325
1308,1170.83,10.1587,0.41437,559.126,18.2012
1309,1172,10.1461,0.391892,561.121,17.1534
1310,1173.11,10.138,0.37257,562.9,16.2505
1311,1174.17,10.1335,0.357669,564.508,15.5459
1312,1175.2,10.1314,0.348419,566,15.091
1313,1176.21,10.1304,0.346112,567.43,14.9389
1314,1177.23,10.1292,0.352118,568.864,15.1456
1315,1178.28,10.1258,0.367779,570.375,15.7645
1316,1179.38,10.1182,0.394159,572.055,16.8365
1317,1180.57,10.1038,0.431711,574.015,18.3756
1318,1181.9,10.0792,0.479888,576.386,20.3534
1319,1183.42,10.041,0.536719,579.315,22.6815
1320,1185.17,9.98563,0.598387,582.945,25.1955
1321,1187.18,9.91057,0.658998,587.37,27.6466
1322,1189.46,9.81566,0.710919,592.59,29.7174
1323,1191.97,9.70424,0.746068,598.456,31.0767
1324,1194.6,9.58349,0.758065,604.664,31.4692
1325,1197.22,9.46305,0.74438,610.812,30.8024
1326,1199.72,9.35255,0.707206,616.504,29.1794
1327,1201.98,9.25904,0.652468,621.459,26.8548
1328,1203.97,9.18585,0.587672,625.547,24.1439
1329,1205.68,9.13287,0.51981,628.785,21.3365
1330,1207.16,9.09781,0.454179,631.273,18.6496
1331,1208.43,9.07743,0.394123,633.152,16.2179
1332,1209.55,9.06844,0.341339,634.56,14.1076
1333,1210.56,9.06796,0.29636,635.618,12.3367
1334,1211.48,9.07367,0.258991,636.422,10.8929
1335,1212.35,9.08382,0.228631,637.045,9.74664
1336,1213.17,9.0971,0.204475,637.541,8.85966
1337,1213.96,9.11258,0.185639,637.948,8.19043
1338,1214.73,9.12959,0.171235,638.293,7.69795
1339,1215.48,9.14767,0.160421,638.594,7.34452
1340,1216.23,9.1665,0.152439,638.866,7.09743
1341,1216.97,9.18583,0.146637,639.118,6.92977
1342,1217.7,9.20553,0.142478,639.355,6.82034
1343,1218.43,9.22547,0.13954,639.582,6.75305
1344,1219.16,9.24558,0.137495,639.803,6.71597
1345,1219.89,9.2658,0.1361,640.02,6.70047
1346,1220.61,9.2861,0.135179,640.233,6.70034
1347,1221.34,9.30645,0.1346,640.445,6.71118
1348,1222.06,9.32682,0.134274,640.655,6.72987
1349,1222.79,9.34722,0.134132,640.865,6.75419
1350,1223.51,9.36762,0.134129,641.075,6.78254
1351,1224.24,9.38801,0.13423,641.285,6.81377
1352,1224.96,9.4084,0.134411,641.495,6.84702
1353,1225.69,9.42878,0.134654,641.706,6.88165
1354,1226.41,9.44914,0.134947,641.918,6.91715
1355,1227.14,9.46948,0.135277,642.13,6.95312
1356,1227.86,9.4898,0.135638,642.343,6.98922
1357,1228.59,9.5101,0.136023,642.557,7.02517
1358,1229.32,9.53038,0.136426,642.772,7.06069
1359,1230.04,9.55064,0.136841,642.988,7.09556
1360,1230.77,9.57086,0.137265,643.204,7.12956
1361,1231.5,9.59107,0.137693,643.422,7.16248
1362,1232.22,9.61125,0.138121,643.64,7.19415
1363,1232.95,9.6314,0.138545,643.859,7.22437
1364,1233.68,9.65153,0.138961,644.079,7.25297
1365,1234.41,9.67163,0.139367,644.299,7.2798
1366,1235.14,9.69171,0.139758,644.521,7.30469
1367,1235.87,9.71177,0.140131,644.742,7.32752
1368,1236.6,9.73181,0.140483,644.964,7.34814
1369,1237.33,9.75183,0.140811,645.186,7.36643
1370,1238.06,9.77183,0.141113,645.408,7.38228
1371,1238.79,9.79182,0.141385,645.631,7.3956
1372,1239.52,9.81178,0.141626,645.853,7.4063
1373,1240.25,9.83174,0.141832,646.075,7.4143
1374,1240.98,9.85169,0.142003,646.297,7.41954
1375,1241.71,9.87163,0.142136,646.518,7.42198
1376,1242.44,9.89156,0.142229,646.739,7.42159
1377,1243.17,9.91149,0.142283,646.959,7.41833
1378,1243.9,9.93142,0.142294,647.177,7.41221
1379,1244.63,9.95135,0.142264,647.395,7.40323
1380,1245.36,9.97128,0.14219,647.612,7.39142
1381,1246.09,9.99122,0.142074,647.827,7.37681
1382,1246.82,10.0112,0.141915,648.041,7.35945
1383,1247.55,10.0311,0.141714,648.253,7.3394
1384,1248.28,10.0511,0.141471,648.464,7.31674
1385,1249.01,10.0711,0.141186,648.672,7.29156
1386,1249.74,10.0911,0.140862,648.879,7.26397
1387,1250.47,10.1111,0.1405,649.084,7.23408
1388,1251.2,10.1312,0.140101,649.286,7.20201
1389,1251.93,10.1513,0.139668,649.486,7.16791
1390,1252.66,10.1714,0.139202,649.684,7.13194
1391,1253.39,10.1915,0.138707,649.879,7.09425
1392,1254.12,10.2116,0.138184,650.072,7.05504
1393,1254.84,10.2318,0.137638,650.263,7.01448
1394,1255.57,10.252,0.137072,650.45,6.97279
1395,1256.3,10.2723,0.136489,650.636,6.93019
1396,1257.02,10.2926,0.135894,650.818,6.8869
1397,1257.75,10.3129,0.135291,650.998,6.84319
1398,1258.48,10.3332,0.134685,651.175,6.79931
1399,1259.2,10.3536,0.134082,651.35,6.75557
1400,1259.92,10.374,0.133487,651.523,6.71228
1401,1260.65,10.3944,0.132906,651.692,6.66977
1402,1261.37,10.4149,0.132348,651.86,6.62843
1403,1262.1,10.4354,0.13182,652.025,6.58867
1404,1262.82,10.4559,0.131331,652.188,6.55096
1405,1263.54,10.4765,0.130893,652.349,6.51582
1406,1264.26,10.497,0.130516,652.508,6.48386
1407,1264.99,10.5176,0.130215,652.665,6.45575
1408,1265.71,10.5382,0.130006,652.821,6.43229
1409,1266.32,10.5672,0.129796,653.08,6.40783
1410,1266.92,10.5962,0.130019,653.337,6.40482
1411,1267.53,10.6251,0.13083,653.595,6.43091
1412,1268.14,10.654,0.132446,653.856,6.49652
1413,1268.76,10.6826,0.135161,654.123,6.61584
1414,1269.37,10.711,0.139375,654.403,6.80802
1415,1270,10.7389,0.145624,654.703,7.09843
1416,1270.63,10.7662,0.154601,655.033,7.51973
1417,1271.27,10.7925,0.167174,655.41,8.11239
1418,1271.94,10.8172,0.184379,655.856,8.92438
1419,1272.64,10.8398,0.207399,656.407,10.0098
1420,1273.38,10.859,0.237509,657.112,11.4265
1421,1274.18,10.8734,0.275983,658.045,13.2313
1422,1275.08,10.8807,0.323932,659.308,15.4721
1423,1276.12,10.8778,0.381993,661.045,18.174
1424,1277.35,10.8608,0.449811,663.44,21.3142
1425,1278.84,10.8248,0.525274,666.707,24.7877
1426,1280.64,10.7652,0.603631,671.059,28.367
1427,1282.81,10.6789,0.676973,676.622,31.6808
1428,1285.32,10.5668,0.734904,683.339,34.248
1429,1288.09,10.4356,0.767102,690.889,35.5991
1430,1290.96,10.2972,0.767179,698.704,35.4542
1431,1293.74,10.1658,0.735598,706.135,33.8534
1432,1296.26,10.0529,0.679434,712.659,31.139
1433,1298.46,9.96432,0.609197,718.015,27.8047
1434,1300.32,9.90067,0.53511,722.196,24.3228
1435,1301.88,9.85878,0.464859,725.357,21.0431
1436,1303.21,9.83413,0.403111,727.715,18.1737
1437,1304.38,9.82218,0.352066,729.483,15.8081
1438,1305.42,9.81913,0.312244,730.839,13.9637
1439,1306.38,9.82204,0.283139,731.919,12.6115
1440,1307.29,9.82874,0.263635,732.822,11.6961
1441,1308.17,9.83765,0.252297,733.62,11.149
1442,1309.03,9.84765,0.247596,734.364,10.8982
1443,1309.89,9.85792,0.24808,735.09,10.8768
1444,1310.76,9.86784,0.252496,735.826,11.0273
1445,1311.64,9.87696,0.259819,736.59,11.303
1446,1312.53,9.88491,0.26923,737.4,11.667
1447,1313.44,9.8914,0.280067,738.266,12.0898
1448,1314.38,9.8962,0.291774,739.198,12.5467
1449,1315.34,9.89917,0.303856,740.202,13.0161
1450,1316.32,9.9002,0.31585,741.28,13.4781
1451,1317.33,9.89929,0.32731,742.433,13.914
1452,1318.37,9.8965,0.33781,743.656,14.3058
1453,1319.43,9.89197,0.346943,744.943,14.6371
1454,1320.51,9.88596,0.354345,746.283,14.8932
1455,1321.61,9.87878,0.359706,747.662,15.0619
1456,1322.72,9.87081,0.362792,749.064,15.1345
1457,1323.83,9.8625,0.363463,750.469,15.1062
1458,1324.94,9.85428,0.361674,751.86,14.9765
1459,1326.05,9.84662,0.357484,753.217,14.7487
1460,1327.14,9.83992,0.351043,754.525,14.4302
1461,1328.21,9.83455,0.342578,755.769,14.0314
1462,1329.26,9.83078,0.332374,756.939,13.5647
1463,1330.29,9.82883,0.320749,758.026,13.044
1464,1331.29,9.82884,0.308034,759.026,12.4833
1465,1332.26,9.83085,0.294555,759.937,11.8962
1466,1333.2,9.83487,0.280615,760.762,11.2955
1467,1334.12,9.84083,0.266485,761.503,10.6925
1468,1335.02,9.84864,0.252403,762.165,10.0968
1469,1335.89,9.85819,0.238566,762.753,9.5167
1470,1336.74,9.86932,0.225135,763.275,8.9591
1471,1337.57,9.8819,0.212238,763.736,8.42969
1472,1338.38,9.89577,0.199978,764.143,7.93336
1473,1339.18,9.9108,0.188437,764.503,7.47459
1474,1339.96,9.92684,0.177684,764.822,7.05786
1475,1340.73,9.94376,0.167784,765.104,6.68812
1476,1341.5,9.96144,0.158806,765.357,6.37125
1477,1342.25,9.97976,0.150832,765.584,6.11451
1478,1342.99,9.99862,0.143968,765.791,5.92678
1479,1343.73,10.0179,0.138352,765.983,5.81865
1480,1344.47,10.0375,0.134162,766.165,5.80211
1481,1345.2,10.0573,0.131617,766.342,5.88977
1482,1345.93,10.0773,0.130978,766.52,6.09404
1483,1346.66,10.0972,0.132532,766.705,6.42626
1484,1347.4,10.1169,0.136573,766.905,6.89641
1485,1348.13,10.1363,0.143382,767.129,7.51339
1486,1348.88,10.1552,0.153212,767.389,8.28565
1487,1349.63,10.1733,0.166282,767.7,9.22189
1488,1350.41,10.1902,0.182783,768.079,10.3314
1489,1351.2,10.2057,0.202884,768.548,11.6239
1490,1352.02,10.2191,0.226731,769.137,13.109
1491,1352.87,10.23,0.254438,769.88,14.7944
1492,1353.77,10.2375,0.286051,770.819,16.6838
1493,1354.72,10.2407,0.3215,772.005,18.7739
1494,1355.75,10.2386,0.360532,773.496,21.0499
1495,1356.87,10.2301,0.402616,775.357,23.481
1496,1358.09,10.2139,0.446854,777.652,26.0145
1497,1359.42,10.189,0.491896,780.442,28.572
1498,1360.89,10.1546,0.535896,783.768,31.0471
1499,1362.49,10.1103,0.576556,787.643,33.3084
1500,1364.21,10.0566,0.611295,792.034,35.21
1501,1366.04,9.99481,0.637553,796.858,36.6088
1502,1367.96,9.92733,0.653194,801.979,37.388
1503,1369.9,9.85714,0.656905,807.219,37.4794
1504,1371.84,9.78761,0.648471,812.386,36.878
1505,1373.73,9.72196,0.628813,817.299,35.6432
1506,1375.53,9.6628,0.599789,821.812,33.8867
1507,1377.21,9.61188,0.563821,825.831,31.7504
1508,1378.78,9.57001,0.523491,829.314,29.3832
1509,1380.22,9.53721,0.481198,832.267,26.9217
1510,1381.55,9.51292,0.438951,834.726,24.4791
1511,1382.78,9.49621,0.398283,836.747,22.1403
1512,1383.91,9.486,0.36026,838.395,19.9636
1513,1384.98,9.48121,0.325549,839.732,17.9841
1514,1385.98,9.48083,0.294499,840.818,16.2191
1515,1386.94,9.48399,0.267221,841.703,14.6726
1516,1387.86,9.48992,0.243661,842.43,13.3395
1517,1388.75,9.49802,0.223645,843.034,12.2081
1518,1389.62,9.50778,0.206925,843.544,11.263
1519,1390.47,9.51883,0.1932,843.982,10.4859
1520,1391.31,9.53083,0.18214,844.364,9.85739
1521,1392.14,9.54356,0.173404,844.706,9.35764
1522,1392.96,9.55683,0.166654,845.016,8.96722
1523,1393.77,9.57049,0.161567,845.303,8.66789
1524,1394.59,9.58443,0.15785,845.574,8.44309
1525,1395.39,9.59856,0.155241,845.832,8.2783
1526,1396.2,9.61283,0.153516,846.081,8.16108
1527,1397.01,9.62718,0.152487,846.325,8.08112
1528,1397.81,9.64158,0.151999,846.565,8.02998
1529,1398.62,9.65599,0.151929,846.802,8.00088
1530,1399.42,9.6704,0.152176,847.038,7.98848
1531,1400.23,9.68478,0.152663,847.274,7.98854
1532,1401.04,9.69913,0.153328,847.51,7.99776
1533,1401.84,9.71344,0.154122,847.747,8.01359
1534,1402.65,9.7277,0.155007,847.984,8.03401
1535,1403.46,9.7419,0.155955,848.224,8.05744
1536,1404.27,9.75605,0.156941,848.464,8.08267
1537,1405.01,9.77531,0.158413,848.855,8.12466
1538,1405.75,9.79443,0.159875,849.249,8.16577
1539,1406.49,9.81341,0.161284,849.648,8.20382
1540,1407.24,9.83226,0.162607,850.05,8.23727
1541,1407.99,9.85098,0.163822,850.455,8.26501
1542,1408.74,9.86959,0.164911,850.862,8.28627
1543,1409.49,9.8881,0.165862,851.271,8.30058
1544,1410.24,9.90652,0.166669,851.681,8.30775
1545,1410.99,9.92487,0.167331,852.091,8.30787
1546,1411.74,9.94316,0.167854,852.501,8.30134
1547,1412.5,9.96141,0.168248,852.91,8.2889
1548,1413.25,9.97962,0.168532,853.318,8.27168
1549,1414,9.99781,0.168734,853.723,8.25127
1550,1414.76,10.016,0.168893,854.127,8.22981
1551,1415.51,10.0341,0.169058,854.528,8.21005
1552,1416.27,10.0523,0.169294,854.927,8.19554
1553,1417.02,10.0704,0.169684,855.324,8.19072
1554,1417.78,10.0884,0.170331,855.722,8.20112
1555,1418.54,10.1064,0.171361,856.121,8.23355
1556,1419.3,10.1243,0.172927,856.523,8.29623
1557,1420.06,10.1419,0.175215,856.933,8.39896
1558,1420.82,10.1593,0.178439,857.353,8.55318
1559,1421.59,10.1763,0.182846,857.79,8.77186
1560,1422.37,10.1928,0.188711,858.251,9.0693
1561,1423.16,10.2086,0.196325,858.745,9.46065
1562,1423.96,10.2234,0.205989,859.284,9.96126
1563,1424.77,10.2371,0.217994,859.882,10.5859
1564,1425.61,10.2491,0.232601,860.558,11.3477
1565,1426.48,10.259,0.250018,861.335,12.2572
1566,1427.38,10.2664,0.27037,862.238,13.321
1567,1428.32,10.2705,0.293668,863.301,14.5401
1568,1429.32,10.2707,0.319766,864.56,15.9078
1569,1430.38,10.2662,0.348314,866.055,17.4078
1570,1431.52,10.2561,0.378704,867.827,19.0111
1571,1432.74,10.2397,0.410033,869.914,20.6738
1572,1434.05,10.2164,0.441079,872.347,22.3359
1573,1435.46,10.1861,0.470329,875.14,23.9228
1574,1436.96,10.1488,0.496081,878.283,25.3495
1575,1438.55,10.1055,0.516614,881.739,26.5294
1576,1440.2,10.0574,0.530426,885.438,27.3859
1577,1441.88,10.0066,0.536483,889.285,27.8647
1578,1443.58,9.95527,0.534406,893.17,27.9437
1579,1445.25,9.90558,0.524542,896.979,27.6369
1580,1446.87,9.85951,0.507887,900.612,26.9904
1581,1448.42,9.81854,0.485898,903.993,26.0734
1582,1449.9,9.78355,0.460239,907.075,24.9658
1583,1451.28,9.7549,0.432548,909.837,23.7461
1584,1452.59,9.73246,0.404264,912.282,22.4832
1585,1453.81,9.71582,0.37653,914.43,21.2314
1586,1454.97,9.70436,0.350168,916.308,20.0289
1587,1456.06,9.69742,0.325693,917.95,18.8995
1588,1457.1,9.69433,0.303368,919.387,17.8547
1589,1458.1,9.69449,0.283262,920.65,16.8974
1590,1459.06,9.69734,0.265302,921.765,16.024
1591,1459.99,9.70244,0.249329,922.755,15.2279
1592,1460.9,9.70941,0.235134,923.639,14.5003
1593,1461.78,9.71795,0.222492,924.432,13.8323
1594,1462.65,9.72779,0.21118,925.148,13.2154
1595,1463.5,9.73876,0.200993,925.796,12.6421
1596,1464.34,9.75067,0.191749,926.386,12.106
1597,1465.17,9.76342,0.183293,926.923,11.6016
1598,1465.99,9.77689,0.175496,927.415,11.1248
1599,1466.8,9.79099,0.168252,927.865,10.6722
1600,1467.6,9.80566,0.161479,928.278,10.2411
1601,1468.39,9.82085,0.155109,928.658,9.8297
1602,1469.18,9.83649,0.149092,929.007,9.43638
1603,1469.97,9.85255,0.143389,929.327,9.06003
1604,1470.74,9.86898,0.137968,929.623,8.69978
1605,1471.52,9.88576,0.132806,929.895,8.35498
1606,1472.29,9.90286,0.127885,930.145,8.02507
1607,1473.05,9.92024,0.12319,930.376,7.7096
1608,1473.81,9.93789,0.118712,930.589,7.40819
1609,1474.57,9.95578,0.114439,930.786,7.12046
1610,1475.33,9.9739,0.110365,930.968,6.84607
1611,1476.08,9.99221,0.106482,931.136,6.58469
1612,1476.83,10.0107,0.102786,931.291,6.33596
1613,1477.58,10.0294,0.0992686,931.435,6.09953
1614,1478.32,10.0482,0.0959262,931.568,5.87507
1615,1479.07,10.0672,0.0927532,931.692,5.66219
1616,1479.81,10.0863,0.0897445,931.807,5.46054
1617,1480.55,10.1055,0.0868951,931.914,5.26975
1618,1481.29,10.1248,0.0842002,932.014,5.08945
1619,1482.03,10.1443,0.0816549,932.107,4.91928
1620,1482.76,10.1638,0.0792546,932.194,4.75887
1621,1483.5,10.1834,0.0769947,932.276,4.60786
1622,1484.23,10.2031,0.0748707,932.352,4.46593
1623,1484.97,10.2228,0.0728786,932.424,4.33274
1624,1485.7,10.2426,0.0710145,932.492,4.20799
1625,1486.43,10.2625,0.069275,932.556,4.0914
1626,1487.16,10.2824,0.0676571,932.617,3.98274
1627,1487.89,10.3024,0.0661587,932.674,3.8818
1628,1488.62,10.3224,0.0647787,932.729,3.78847
1629,1489.35,10.3424,0.0635172,932.781,3.7027
1630,1490.08,10.3625,0.0623763,932.831,3.62457
1631,1490.81,10.3826,0.0613609,932.879,3.55431
1632,1491.54,10.4027,0.0604792,932.925,3.49241
1633,1492.26,10.4228,0.059745,932.969,3.43966
1634,1492.99,10.443,0.0591791,933.013,3.39728
1635,1493.72,10.4632,0.0588125,933.055,3.36716
1636,1494.45,10.4834,0.05869,933.097,3.35199
1637,1495.18,10.5035,0.0588759,933.138,3.35566
1638,1495.9,10.5237,0.0594593,933.18,3.38358
1639,1496.63,10.5439,0.0605627,933.223,3.44309
1640,1497.36,10.564,0.0623489,933.268,3.54394
1641,1498.09,10.584,0.0650289,933.316,3.69862
1642,1498.82,10.604,0.0688672,933.369,3.92257
1643,1499.55,10.6238,0.074183,933.429,4.23422
1644,1500.29,10.6435,0.0813506,933.5,4.65486
1645,1501.02,10.6629,0.090798,933.588,5.20856
1646,1501.77,10.6818,0.10301,933.698,5.92243
1647,1502.52,10.7002,0.118535,933.842,6.82708
1648,1503.28,10.7177,0.138,934.034,7.95751
1649,1504.06,10.734,0.162124,934.298,9.35392
1650,1504.87,10.7485,0.191731,934.663,11.0624
1651,1505.71,10.7605,0.227747,935.174,13.1345
1652,1506.59,10.7687,0.271172,935.895,15.626
1653,1507.55,10.7718,0.323017,936.914,18.5926
1654,1508.61,10.7674,0.384157,938.351,22.0819
1655,1509.81,10.7529,0.455087,940.367,26.1194
1656,1511.19,10.7245,0.535526,943.165,30.6859
1657,1512.82,10.6781,0.623857,946.984,35.686
1658,1514.75,10.6091,0.71647,952.068,40.9117
1659,1517.03,10.514,0.807239,958.617,46.0137
1660,1519.69,10.3915,0.887564,966.691,50.5051
1661,1522.68,10.2443,0.947517,976.123,53.8281
1662,1525.89,10.0803,0.97823,986.471,55.4897
1663,1529.18,9.91101,0.974778,997.069,55.2233
1664,1532.36,9.7494,0.938033,1007.19,53.0909
1665,1536.25,9.53489,0.830242,1020.63,46.9984
1666,1539.31,9.38245,0.692988,1030.53,39.3081
1667,1541.59,9.28762,0.556653,1037.15,31.7318
1668,1543.29,9.23575,0.438022,1041.34,25.2052
1669,1544.61,9.21216,0.342498,1043.94,20.0189
1670,1545.7,9.20592,0.269262,1045.55,16.1101
1671,1546.64,9.20993,0.215031,1046.58,13.2738
1672,1547.51,9.2199,0.175972,1047.27,11.2721
1673,1548.33,9.23333,0.148473,1047.76,9.8823
1674,1549.12,9.24878,0.129412,1048.14,8.91845
1675,1549.89,9.26545,0.116249,1048.44,8.23846
1676,1550.66,9.28287,0.107047,1048.7,7.742
1677,1551.42,9.30077,0.100427,1048.92,7.36261
1678,1552.17,9.31901,0.0954643,1049.12,7.05827
1679,1552.92,9.33748,0.0915671,1049.31,6.8032
1680,1553.67,9.35615,0.0883689,1049.48,6.58179
1681,1554.41,9.37496,0.085646,1049.64,6.38459
1682,1555.16,9.39389,0.0832617,1049.79,6.20582
1683,1555.9,9.41294,0.0811321,1049.94,6.04181
1684,1556.64,9.43207,0.0792038,1050.07,5.89017
1685,1557.38,9.45129,0.0774421,1050.2,5.74926
1686,1558.12,9.47058,0.075823,1050.32,5.61784
1687,1558.86,9.48994,0.0743288,1050.44,5.49499
1688,1559.6,9.50935,0.0729461,1050.55,5.37991
1689,1560.34,9.52882,0.0716639,1050.65,5.27195
1690,1561.07,9.54834,0.0704731,1050.76,5.17053
1691,1561.81,9.56791,0.0693655,1050.85,5.07514
1692,1562.54,9.58751,0.0683341,1050.95,4.98529
1693,1563.28,9.60715,0.0673725,1051.04,4.90056
1694,1564.01,9.62683,0.066475,1051.13,4.82057
1695,1564.75,9.64653,0.0656362,1051.21,4.74493
1696,1565.48,9.66627,0.0648515,1051.3,4.67333
1697,1566.21,9.68603,0.0641164,1051.38,4.60547
1698,1566.95,9.70582,0.063427,1051.46,4.54105
1699,1567.68,9.72563,0.0627796,1051.53,4.47982
1700,1568.41,9.74546,0.0621708,1051.61,4.42155
1701,1569.14,9.76531,0.0615978,1051.68,4.36602
1702,1569.88,9.78517,0.0610576,1051.75,4.31303
1703,1570.61,9.80506,0.0605479,1051.82,4.26241
1704,1571.34,9.82496,0.0600664,1051.88,4.21399
1705,1572.07,9.84487,0.0596111,1051.95,4.16763
1706,1572.8,9.8648,0.05918,1052.01,4.12319
1707,1573.53,9.88474,0.0587716,1052.07,4.08054
1708,1574.26,9.9047,0.0583843,1052.14,4.03958
1709,1574.99,9.92466,0.058017,1052.2,4.00021
1710,1575.72,9.94464,0.0576683,1052.25,3.96235
1711,1576.45,9.96462,0.0573374,1052.31,3.92591
1712,1577.18,9.98462,0.0570232,1052.37,3.89083
1713,1577.91,10.0046,0.0567251,1052.43,3.85705
1714,1578.64,10.0246,0.0564424,1052.48,3.82451
1715,1579.37,10.0447,0.0561745,1052.53,3.79317
1716,1580.1,10.0647,0.055921,1052.59,3.76299
1717,1580.83,10.0847,0.0556816,1052.64,3.73394
1718,1581.56,10.1048,0.0554559,1052.69,3.70599
1719,1582.29,10.1248,0.0552438,1052.74,3.67912
1720,1583.02,10.1449,0.0550453,1052.79,3.65332
1721,1583.75,10.1649,0.0548602,1052.84,3.62857
1722,1584.48,10.185,0.0546887,1052.89,3.60488
1723,1585.21,10.205,0.0545309,1052.94,3.58223
1724,1585.93,10.2251,0.0543869,1052.98,3.56063
1725,1586.66,10.2452,0.054257,1053.03,3.5401
1726,1587.39,10.2653,0.0541415,1053.08,3.52063
1727,1588.12,10.2853,0.0540408,1053.12,3.50225
1728,1588.85,10.3054,0.0539554,1053.17,3.48497
1729,1589.58,10.3255,0.0538857,1053.21,3.46882
1730,1590.31,10.3456,0.0538324,1053.26,3.45382
1731,1591.04,10.3657,0.053796,1053.3,3.43999
1732,1591.77,10.3858,0.0537772,1053.35,3.42738
1733,1592.49,10.4059,0.0537768,1053.39,3.41602
1734,1593.22,10.426,0.0537957,1053.43,3.40595
1735,1593.95,10.446,0.0538346,1053.48,3.39721
1736,1594.68,10.4661,0.0538947,1053.52,3.38986
1737,1595.41,10.4862,0.0539769,1053.56,3.38394
1738,1596.14,10.5063,0.0540824,1053.6,3.37951
1739,1596.87,10.5264,0.0542126,1053.65,3.37665
1740,1597.6,10.5464,0.0543687,1053.69,3.37541
1741,1598.32,10.5665,0.0545525,1053.73,3.37589
1742,1599.05,10.5866,0.0547656,1053.77,3.37818
1743,1599.78,10.6066,0.05501,1053.82,3.38238
1744,1600.51,10.6267,0.0552882,1053.86,3.38862
1745,1601.24,10.6467,0.0556027,1053.9,3.39704
1746,1601.97,10.6668,0.0559567,1053.94,3.40782
1747,1602.7,10.6868,0.0563542,1053.99,3.42117
1748,1603.43,10.7068,0.0567998,1054.03,3.43734
1749,1604.16,10.7268,0.0572993,1054.08,3.45667
1750,1604.89,10.7468,0.0578601,1054.12,3.47957
1751,1605.62,10.7668,0.0584915,1054.17,3.50656
1752,1606.35,10.7868,0.0592057,1054.21,3.53834
1753,1607.08,10.8067,0.0600181,1054.26,3.5758
1754,1607.81,10.8266,0.0609493,1054.31,3.62009
1755,1608.54,10.8465,0.0620259,1054.36,3.67275
1756,1609.28,10.8664,0.0632831,1054.41,3.73579
1757,1610.01,10.8862,0.064767,1054.46,3.81184
